mtcn,transactiontype,location_id,locationname,reccountry,paycountry,account,direction,address,loccurrencycode,payprincipalusd,subagentcommchargesusd,subagentcommfxusd,shareoffxusd,shareofchargesusd,payprincipalloc,subagentcommfxloc,subagentcommchargesloc,shareoffxloc,shareofchargesloc,recprincipalusd,totalchargesusd,recprincipalloc,totalchargesloc,recdate,paydate,setdate,repdate
3957618281,T,960,PFC SOMONE,FRANCE,SENEGAL,ADJ357379,I,SOMONE PRES DE LA PHARMACIE,EUR,98.04,0.56,0.0,0.0,0.56,90.0,0.0,0.51,0.0,0.51,98.04,3.7,90.0,3.4,2024-07-12,2024-07-12,2024-07-12,2024-07-12
7930402657,T,505,LY SOULEYMANE,ITALY,SENEGAL,ADJ069179,I,QUARTIER LYNDIANE FACE EGLISE,EUR,166.07,0.51,0.0,0.0,0.74,152.45,0.0,0.47,0.0,0.67,166.07,4.9,152.45,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
159660724,T,1068,BARRY MAMADOU ABDOULAYE,FRANCE,SENEGAL,ADJ358501,I,BIGNONA QUARTIER HLM 72,EUR,124.2,0.44,0.0,0.0,0.52,114.34,0.0,0.41,0.0,0.48,124.2,3.48,114.34,3.2,2024-07-11,2024-07-12,2024-07-12,2024-07-12
619149691,T,85,FATOU SEMBENE,SENEGAL,TOGO,ADJ062590,O,"149 CITE EL HADJI MALICK SY, OUAKAM EXTENSION, LIMITS SI998574, DAKAR, DAKAR,",EUR,61.45,0.09,0.0,0.0,0.13,56.41,0.0,0.08,0.0,0.12,61.45,0.86,56.41,0.79,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2921431918,T,1089,GUEYE KHADIM KAYAR1 SHELL,SPAIN,SENEGAL,ADJ359414,I,KAYAR EN FACE STATION SHELL QUAI DE ECHE,EUR,124.19,0.83,0.0,0.0,0.98,114.0,0.0,0.77,0.0,0.9,124.19,6.54,114.0,6.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9967688956,T,815,DEFA GROUPE DIAKHAYE,SPAIN,SENEGAL,ADJ354705,I,DIAKHAYE COTE CLINIQUE,EUR,165.6,0.83,0.0,0.0,0.98,152.45,0.0,0.77,0.0,0.9,165.6,6.52,152.45,6.0,2024-07-11,2024-07-12,2024-07-12,2024-07-12
2152855648,T,1073,PFC GRAND YOFF,FRANCE,SENEGAL,ADJ357380,I,214 GRAND YOFF CITE MILLIONNAIRE,EUR,347.61,1.8,0.0,0.0,1.79,320.0,0.0,1.65,0.0,1.65,347.61,11.95,320.0,11.0,2024-07-11,2024-07-12,2024-07-12,2024-07-12
6843395317,T,823,DEFA GROUPE JVC,ITALY,SENEGAL,ADJ354716,I,LIBERTE 6 COTE JVC,EUR,173.8,0.68,0.0,0.0,0.8,160.0,0.0,0.62,0.0,0.73,173.8,5.32,160.0,4.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
410120204,T,822,NDIAYE DAOUDA BS SEDIMA,FRANCE,SENEGAL,ADJ353463,I,EN FACE SEDIMA JAXAAY,EUR,165.6,0.89,0.0,0.0,1.04,152.45,0.0,0.82,0.0,0.96,165.6,6.95,152.45,6.4,2024-07-11,2024-07-12,2024-07-12,2024-07-12
3783965153,T,1015,DEFA GROUPE BONGRE,ITALY,SENEGAL,ADJ354673,I,BONGRE A COTE DE P12,EUR,224.2,0.9,0.0,0.0,1.06,205.81,0.0,0.82,0.0,0.97,224.2,7.08,205.81,6.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5991014147,T,309,CHEIKH LAMP STATION ORYX DAROU,ITALY,SENEGAL,ADJ066055,I,TOUBA DAROU EN FACE STATION ORYX,EUR,49.68,0.33,0.0,0.0,0.47,45.73,0.0,0.3,0.0,0.43,49.68,3.15,45.73,2.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
5650412382,T,628,HORIZON MBOUR TEFESS,ITALY,SENEGAL,ADJ068914,I,MBOUR TEFESS,EUR,54.47,0.46,0.0,0.0,0.47,50.0,0.0,0.42,0.0,0.44,54.47,3.16,50.0,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
8143250649,T,420,MBAYE AMY,ITALY,SENEGAL,ADJ067562,I,U21 PARCELLES ASSAINIES COTE DISPENSAIRE NORADE,EUR,99.64,0.34,0.0,0.0,0.47,91.47,0.0,0.31,0.0,0.44,99.64,3.16,91.47,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
561206876,T,1029,DIAGNE SINY,SPAIN,SENEGAL,ADJ358149,I,JOAL SANTHIE DERRIERE ELITE DE LA NATION,EUR,70.25,0.69,0.0,0.0,0.81,65.01,0.0,0.64,0.0,0.75,70.24,5.4,65.0,5.0,2024-07-10,2024-07-12,2024-07-12,2024-07-12
2879292967,T,1065,NDIAYE MODOU MADIYANA6,ITALY,SENEGAL,ADJ358293,I,MADIYANA 6 TOUBA,EUR,24.91,0.27,0.0,0.0,0.31,22.87,0.0,0.25,0.0,0.29,24.91,2.07,22.87,1.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6351136797,T,479,PFC CICES FOIRE,UNITED STATES OF AMERICA,SENEGAL,ADJ068497,I,157 CITE CICES FOIRE,EUR,90.6,1.2,0.21,0.21,1.2,83.17,0.19,1.1,0.19,1.1,92.0,8.0,84.45,7.34,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9059671852,T,757,PFC SAINT LOUIS,ITALY,SENEGAL,ADJ353584,I,AVENUE DE GAULLE FACE EDK,EUR,1076.02,1.84,0.0,0.0,1.84,987.75,0.0,1.69,0.0,1.69,1076.02,12.26,987.75,11.25,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5911732575,T,837,TAKKOU LIGUEYE,ITALY,SENEGAL,ADJ352033,I,"KEUR MASSAR, TIVAOUNE PEULH",EUR,41.4,0.4,0.0,0.0,0.47,38.11,0.0,0.37,0.0,0.43,41.4,3.15,38.11,2.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
8700380803,T,760,NEW VISION MULTISERVICES,SPAIN,SENEGAL,ADJ353331,I,GARAGE MARCHE KHELCOM,EUR,320.27,0.83,0.0,0.0,0.98,294.0,0.0,0.77,0.0,0.9,320.27,6.54,294.0,6.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6954140970,T,85,FATOU SEMBENE,SENEGAL,TOGO,ADJ062590,O,"149 CITE EL HADJI MALICK SY, OUAKAM EXTENSION, LIMITS SI998574, DAKAR, DAKAR,",EUR,588.23,0.86,0.0,0.0,1.24,539.97,0.0,0.79,0.0,1.13,588.23,8.24,539.97,7.56,2024-07-12,2024-07-12,2024-07-12,2024-07-12
3444692464,T,858,KANE THIERNO HAMET,FRANCE,SENEGAL,ADJ354552,I,QUARTIER OUKAZA EN FACE RADIO DAAKA FM,EUR,434.51,0.72,0.0,0.0,0.85,400.0,0.0,0.66,0.0,0.78,434.51,6.41,400.0,5.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
6655694243,T,313,HORIZON MLSCES CARREFOUR TIVAOUNE,FRANCE,SENEGAL,ADJ066594,I,CARREFOUR FACE STATION TOTAL TIVAOUNE,EUR,43.58,0.3,0.0,0.0,0.31,40.0,0.0,0.28,0.0,0.29,43.57,2.17,40.0,1.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
8502790463,T,716,HORIZON ROND POINT SALY,FRANCE,SENEGAL,ADJ351681,I,ROND POINT SALYPORTUDAL,EUR,108.63,0.25,0.0,0.0,0.26,100.0,0.0,0.23,0.0,0.24,108.63,2.06,100.0,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
2504284786,T,265,DIOP MAMADOU YEUMBEUL,UNITED STATES OF AMERICA,SENEGAL,ADJ065625,I,QUARTIER AINOUMADY YEUMBEUL,EUR,59.28,0.84,0.08,0.11,1.2,54.57,0.07,0.77,0.1,1.1,60.0,8.0,55.23,7.36,2024-07-11,2024-07-12,2024-07-12,2024-07-12
4743065885,T,24,DAME NDAO,GERMANY,SENEGAL,ADJ063205,I,"HLM EN FACE ORABANK, SI857802, DAKAR, DAKAR,",EUR,166.13,0.39,0.0,0.0,0.56,152.5,0.0,0.36,0.0,0.51,166.13,4.35,152.5,3.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
1939604927,T,918,MOUSTAPHA MBENGUE,SPAIN,SENEGAL,ADJ356521,I,QUARTIER KEUR MBIR NDAO,EUR,74.52,0.69,0.0,0.0,0.81,68.6,0.0,0.64,0.0,0.75,74.52,5.43,68.6,5.0,2024-07-11,2024-07-12,2024-07-12,2024-07-12
9073117145,T,1145,SYLLA MAIMOUNA,FRANCE,SENEGAL,ADJ430177,I,TAMBA FACE POSTE DE SANTE,EUR,41.52,0.27,0.0,0.0,0.31,38.11,0.0,0.25,0.0,0.29,41.52,2.07,38.11,1.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5039582844,T,313,HORIZON MLSCES CARREFOUR TIVAOUNE,ITALY,SENEGAL,ADJ066594,I,CARREFOUR FACE STATION TOTAL TIVAOUNE,EUR,158.5,0.69,0.0,0.0,0.74,145.5,0.0,0.64,0.0,0.67,158.5,4.9,145.5,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6252992561,T,1139,KANE THIERNO HAMET,FRANCE,SENEGAL,ADJ430353,I,QUARTIER RAMATOULAYE,EUR,217.87,0.89,0.0,0.0,1.05,200.0,0.0,0.82,0.0,0.96,217.87,6.97,200.0,6.4,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2306254271,T,804,NDIAYE DAOUDA BS RUFISAC,FRANCE,SENEGAL,ADJ353452,I,ROND POINT RUFISAC ROUTE DE RUFISQUE,EUR,119.23,0.49,0.0,0.0,0.58,109.76,0.0,0.45,0.0,0.53,119.23,4.24,109.76,3.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
9780694661,T,906,SARR MOUSTAPHA LABAIKA,SPAIN,SENEGAL,ADJ355883,I,FACE HOPITAL GRAND MBOUR,EUR,51.2,0.42,0.0,0.0,0.49,47.0,0.0,0.38,0.0,0.45,51.2,3.27,47.0,3.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
3409863647,T,599,SIDIBE SEYDOU NGUINTH,DEM REP CONGO,SENEGAL,ADJ350295,I,NGUINTH EXTENSION FACE PHARMACIE,EUR,124.37,0.82,1.11,1.59,1.16,114.17,1.02,0.75,1.46,1.07,135.0,7.76,123.93,7.12,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4137082865,T,684,GUEYE FATY GUEDE1,ITALY,SENEGAL,ADJ069784,I,MARCHE GUEDE 1,EUR,581.25,2.14,0.0,0.0,2.37,533.57,0.0,1.96,0.0,2.18,581.25,15.8,533.57,14.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5753472299,T,453,PFC AGNAM,FRANCE,SENEGAL,ADJ068563,I,AGNAM CIVOL FACE MARIE,EUR,82.37,0.56,0.0,0.0,0.55,76.22,0.0,0.51,0.0,0.51,82.37,3.67,76.22,3.4,2024-07-10,2024-07-12,2024-07-12,2024-07-12
6657413709,T,135,SIDIBE FODE IBRAHIMA,FRANCE,SENEGAL,ADJ063821,I,"92 BIS THIAROYE AZUR CITE OUSMANE FALL, DAKAR, DAKAR,",EUR,65.83,0.0,0.0,0.0,0.0,60.98,0.0,0.0,0.0,0.0,65.83,0.0,60.98,0.0,2024-06-07,2024-07-12,2024-07-12,2024-07-12
6309365181,T,560,LOM & SINE BUSINESS,FRANCE,SENEGAL,ADJ069487,I,VILLA 501 CAMBERENE 2,EUR,217.87,0.41,0.0,0.0,0.59,200.0,0.0,0.38,0.0,0.54,217.87,4.35,200.0,3.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
3860783971,T,792,MBAYE CHEIKH MODOU MARCHE SOR,FRANCE,SENEGAL,ADJ353814,I,MARCHE SOR SAINT LOUIS,EUR,54.47,0.27,0.0,0.0,0.31,50.0,0.0,0.25,0.0,0.29,54.47,2.07,50.0,1.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4489535562,T,1015,DEFA GROUPE BONGRE,FRANCE,SENEGAL,ADJ354673,I,BONGRE A COTE DE P12,EUR,435.75,0.83,0.0,0.0,0.98,400.0,0.0,0.77,0.0,0.9,435.75,6.53,400.0,5.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5056004911,T,854,NDIAYE DAOUDA BS NIETTY MBAR,GERMANY,SENEGAL,ADJ353506,I,"NIETTY MBAR, PIKINE",EUR,108.94,0.37,0.0,0.0,0.44,100.0,0.0,0.34,0.0,0.4,108.94,3.26,100.0,2.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
1031090624,T,948,FALL ADAMA GARAGE DKR TAMBA,FRANCE,SENEGAL,ADJ356916,I,RES GARAGE DAKAR A TAMBACOUNDA,EUR,32.59,0.27,0.0,0.0,0.3,30.0,0.0,0.25,0.0,0.28,32.59,2.06,30.0,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
1312026091,T,923,HORIZON FOUNDIOUGNE,IRELAND,SENEGAL,ADJ356400,I,MARCHE CENTRAL FOUNDIOUGNE,EUR,29.96,1.16,0.0,0.0,1.23,27.5,0.0,1.06,0.0,1.12,29.96,8.17,27.5,7.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
3603588220,T,252,ALGASSOUM SACRE EXTENSION,CAMEROON,SENEGAL,ADJ065197,I,SACRE COEUR 3 EXTENSION,EUR,116.25,0.37,0.0,0.0,0.52,106.71,0.0,0.34,0.0,0.48,116.25,3.49,106.71,3.2,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5551264608,T,319,ETS TOUBA TRANSFERT FITH MITH N274,CANADA,SENEGAL,ADJ066406,I,GUEDIAWAYE FITH MITH VILLA N274,EUR,331.2,0.13,2.07,2.95,0.19,304.9,1.9,0.12,2.72,0.17,350.87,6.52,323.0,6.0,2024-07-11,2024-07-12,2024-07-12,2024-07-12
7693008979,T,1094,SECK MAR SANTHIABA,ITALY,SENEGAL,ADJ358215,I,"SANTHIABA PRES DE LA PHARMACIE, ST LOUIS",EUR,33.21,0.41,0.0,0.0,0.47,30.49,0.0,0.37,0.0,0.44,33.21,3.16,30.49,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
3504311662,T,860,NDIAYE DAOUDA BS CASTORS,FRANCE,SENEGAL,ADJ353496,I,EN FACE BRIOCHE DOREE CASTORS,EUR,165.6,0.22,0.0,0.0,0.27,152.45,0.0,0.2,0.0,0.24,165.6,2.06,152.45,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
3556194954,T,1004,DIALLO A KORKA TTERHAT SHOP,ITALY,SENEGAL,ADJ358260,I,115 KEUR MASSAR COTE TTERHAT SHOP,EUR,627.3,2.02,0.0,0.0,2.33,585.5,0.0,1.85,0.0,2.18,627.3,15.54,585.5,14.5,2024-07-01,2024-07-12,2024-07-12,2024-07-12
2269454135,T,925,LO ARAME,FRANCE,SENEGAL,ADJ356466,I,1913 MARCHE HLM 5,EUR,272.34,0.49,0.0,0.0,0.58,250.0,0.0,0.45,0.0,0.53,272.34,4.35,250.0,3.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6317777497,T,30,KBS MEDINA,CAMEROON,SENEGAL,ADJ063261,I,"MEDINA RUE 35 X 22, SI857802, DAKAR, DAKAR,",EUR,415.18,1.31,0.0,0.0,1.87,381.12,0.0,1.2,0.0,1.72,415.18,12.46,381.12,11.43,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6629571148,T,567,LO BAMBA NDAMATOU,FRANCE,SENEGAL,ADJ069047,I,TOUBA QUARTIER NDAMATOU,EUR,32.68,0.28,0.0,0.0,0.32,30.0,0.0,0.26,0.0,0.29,32.68,2.17,30.0,1.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
897219411,T,309,CHEIKH LAMP STATION ORYX DAROU,ITALY,SENEGAL,ADJ066055,I,TOUBA DAROU EN FACE STATION ORYX,EUR,24.84,0.21,0.0,0.0,0.31,22.87,0.0,0.2,0.0,0.28,24.84,2.06,22.87,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
4462564157,T,957,DIEUF DIEUL,FRANCE,SENEGAL,ADJ355663,I,BOUCOTTE WOLOF DERRIERE HOTEL,EUR,260.9,1.46,0.0,0.0,1.72,239.5,0.0,1.34,0.0,1.58,260.9,11.44,239.5,10.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
7984404264,T,1112,CHEIKH TIIDIANE MBAYE CROISEMENT SAHM,ITALY,SENEGAL,ADJ359470,I,GUEDIAWAYE CROISEMENT MARCHE SAHM,EUR,91.08,0.33,0.0,0.0,0.47,83.85,0.0,0.3,0.0,0.43,91.08,3.15,83.85,2.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
6529558222,T,1164,SENE GLOBAL SERVICES FACE TRESOR,SENEGAL,FRANCE,ADJ431178,O,MARCHE CENTRAL TRESOR,EUR,1290.87,6.88,0.01,0.01,8.09,1184.97,0.01,6.32,0.01,7.43,1290.94,53.94,1185.04,49.51,2024-07-12,2024-07-12,2024-07-12,2024-07-12
106091096,T,85,FATOU SEMBENE,SENEGAL,TOGO,ADJ062590,O,"149 CITE EL HADJI MALICK SY, OUAKAM EXTENSION, LIMITS SI998574, DAKAR, DAKAR,",EUR,498.22,0.73,0.0,0.0,1.05,457.35,0.0,0.67,0.0,0.96,498.22,6.98,457.35,6.4,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2991823453,T,957,DIEUF DIEUL,ITALY,SENEGAL,ADJ355663,I,BOUCOTTE WOLOF DERRIERE HOTEL,EUR,64.38,0.41,0.0,0.0,0.47,59.1,0.0,0.37,0.0,0.44,64.38,3.16,59.1,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6841208966,T,1068,BARRY MAMADOU ABDOULAYE,SWITZERLAND,SENEGAL,ADJ358501,I,BIGNONA QUARTIER HLM 72,EUR,83.04,0.71,1.02,1.2,0.84,76.23,0.94,0.65,1.1,0.77,91.01,5.58,83.54,5.12,2024-07-12,2024-07-12,2024-07-12,2024-07-12
8841357090,T,142,CHEIKH TIDIANE MBAYE D  MBAYE,ITALY,SENEGAL,ADJ063908,I,"ARRET DIAL MBAYE, DAKAR,",EUR,49.82,0.34,0.0,0.0,0.47,45.73,0.0,0.31,0.0,0.44,49.82,3.16,45.73,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
466126204,T,814,DEFA GROUPE ALMADIES2,FRANCE,SENEGAL,ADJ354727,I,KEUR MASSAR ALMADIES 2,EUR,42.37,0.25,0.0,0.0,0.3,39.01,0.0,0.23,0.0,0.27,42.36,2.06,39.0,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
6565197786,T,975,BEYE & FRERES HAMDALAYE1,SPAIN,SENEGAL,ADJ357203,I,THIAROYE HAMDALAYE 1,EUR,249.11,0.56,0.0,0.0,0.65,228.67,0.0,0.51,0.0,0.6,249.11,4.36,228.67,4.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2425763323,T,134,ETS BA ALGASSOUM,SPAIN,SENEGAL,ADJ063810,I,"157 SACRE C?UR 3 VDN LOT A, DAKAR, DAKAR,",EUR,498.22,0.92,0.0,0.0,1.31,457.35,0.0,0.84,0.0,1.2,498.22,8.71,457.35,8.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
1999201061,T,503,DIEME ARA,FRANCE,SENEGAL,ADJ068123,I,KAFONTINE HOTEL COULEUR CAFE,EUR,871.49,0.75,0.0,0.0,1.08,800.0,0.0,0.69,0.0,0.99,871.49,8.7,800.0,7.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
7984427364,T,918,MOUSTAPHA MBENGUE,BELGIUM,SENEGAL,ADJ356521,I,QUARTIER KEUR MBIR NDAO,EUR,124.55,0.69,0.0,0.0,0.8,114.33,0.0,0.63,0.0,0.74,124.56,5.34,114.34,4.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6812086261,T,1105,TOUBA TRANSFERT PA6 DIOR,FRANCE,SENEGAL,ADJ357973,I,PARCELLES ASSAINIES UNITE 6 PRES SGBS DIOR,EUR,223.56,0.14,0.0,0.0,0.21,205.81,0.0,0.13,0.0,0.19,223.57,2.06,205.81,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
2866815482,T,699,DIALLO AMADOU KORKA TENGHORY,ITALY,SENEGAL,ADJ351911,I,QUARTIER TENGHORY ZONE BANDE,EUR,19.66,0.21,0.0,0.0,0.31,18.1,0.0,0.2,0.0,0.28,19.66,2.06,18.1,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
2509446747,T,488,CARREFOUR MAT & DISTRIBUTION,DEM REP CONGO,SENEGAL,ADJ068662,I,48 RUE FLEURIS DAKAR PLATEAU,EUR,32.24,0.37,0.29,0.41,0.52,29.6,0.27,0.34,0.38,0.48,35.0,3.45,32.13,3.17,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2084330830,T,141,MAMADOU ALPHA BARRY,TOGO,SENEGAL,ADJ063744,I,"RUE 22 X 23 MEDINA, DAKAR,",EUR,115.25,0.44,0.0,0.0,0.63,106.71,0.0,0.41,0.0,0.58,115.25,4.2,106.71,3.89,2024-07-09,2024-07-12,2024-07-12,2024-07-12
2373586460,T,688,BA ALGASSOUM KEUR MASSAR,ITALY,SENEGAL,ADJ351296,I,KEUR MASSAR TERMINUS 71,EUR,14.27,0.22,0.0,0.0,0.31,13.1,0.0,0.2,0.0,0.29,14.27,2.07,13.1,1.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
3841554751,T,1083,BEYE & FRERES DOMINIQUE,BELGIUM,SENEGAL,ADJ357269,I,"ROND POINT DOMINIQUE, PIKINE",EUR,44.01,0.26,0.0,0.0,0.3,40.4,0.0,0.24,0.0,0.28,44.01,2.17,40.4,1.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
8090263882,T,804,NDIAYE DAOUDA BS RUFISAC,SENEGAL,TURKEY,ADJ353452,O,ROND POINT RUFISAC ROUTE DE RUFISQUE,EUR,217.87,0.78,0.0,0.0,0.91,200.0,0.0,0.71,0.0,0.84,217.89,6.07,200.02,5.57,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4570635361,T,1094,SECK MAR SANTHIABA,ITALY,SENEGAL,ADJ358215,I,"SANTHIABA PRES DE LA PHARMACIE, ST LOUIS",EUR,41.52,0.41,0.0,0.0,0.47,38.11,0.0,0.37,0.0,0.44,41.52,3.16,38.11,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5840331523,T,957,DIEUF DIEUL,SPAIN,SENEGAL,ADJ355663,I,BOUCOTTE WOLOF DERRIERE HOTEL,EUR,166.07,0.83,0.0,0.0,0.98,152.45,0.0,0.77,0.0,0.9,166.07,6.54,152.45,6.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9544750214,T,70,SOULEYMANE DIALLO KEUR M FALL,UNITED KINGDOM,SENEGAL,ADJ063656,I,"KEUR MBAYE FALL EXTENSION, DAKAR,",EUR,281.68,0.94,3.38,4.81,1.34,259.31,3.1,0.86,4.43,1.23,313.74,8.9,288.82,8.2,2024-07-11,2024-07-12,2024-07-12,2024-07-12
2943258220,T,815,DEFA GROUPE DIAKHAYE,ITALY,SENEGAL,ADJ354705,I,DIAKHAYE COTE CLINIQUE,EUR,24.84,0.26,0.0,0.0,0.31,22.87,0.0,0.24,0.0,0.28,24.84,2.06,22.87,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
8272186490,T,206,LAMINE DIOP,CANADA,SENEGAL,ADJ064569,I,QUARTIER MBOUR 2 THIES,EUR,248.4,0.77,1.37,1.96,1.1,228.67,1.26,0.71,1.8,1.01,261.45,7.32,240.69,6.74,2024-07-11,2024-07-12,2024-07-12,2024-07-12
5637109696,T,273,HORIZON MBOUR FACE STATION SHELL,FRANCE,SENEGAL,ADJ066033,I,"ROUTE NATIONALE MBOUR,  EN FACE STATION SHELL",EUR,21.73,0.29,0.0,0.0,0.3,20.0,0.0,0.27,0.0,0.28,21.73,2.06,20.0,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
5962263325,T,85,FATOU SEMBENE,SENEGAL,FRANCE,ADJ062590,O,"149 CITE EL HADJI MALICK SY, OUAKAM EXTENSION, LIMITS SI998574, DAKAR, DAKAR,",EUR,544.68,2.79,0.0,0.0,3.99,500.0,0.0,2.56,0.0,3.66,544.72,26.61,500.03,24.43,2024-07-12,2024-07-12,2024-07-12,2024-07-12
8670859514,T,168,ALMANZIL TRAVEL,SENEGAL,TOGO,ADJ063953,O,MERMOZ COMICO,EUR,33.21,0.05,0.0,0.0,0.07,30.49,0.0,0.04,0.0,0.06,33.21,0.47,30.49,0.43,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2121706761,T,1054,ETS DEFA ELEMENTAIRE US,FRANCE,SENEGAL,ADJ358600,I,KEUR MASSAR EN FACE ECOLE ELEMENTAIRE,EUR,162.94,0.48,0.0,0.0,0.56,150.0,0.0,0.44,0.0,0.52,162.94,4.24,150.0,3.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
9639421511,T,798,KHELCOM BUSINESS SERVICES,UNITED STATES OF AMERICA,SENEGAL,ADJ352714,I,ZONE INDUSTRIELLE MBOUR FACE ECOLE ELEMENTAIRE,EUR,163.02,1.02,0.26,0.3,1.2,150.07,0.24,0.94,0.28,1.1,165.0,8.0,151.9,7.36,2024-07-11,2024-07-12,2024-07-12,2024-07-12
7604744503,T,889,NDIAYE DAOUR,SWITZERLAND,SENEGAL,ADJ355278,I,651 SALY CARRAFOUR DERRIERE PHARMACIE,EUR,203.41,0.71,2.51,2.94,0.84,187.26,2.3,0.65,2.71,0.77,223.0,5.58,205.29,5.13,2024-07-11,2024-07-12,2024-07-12,2024-07-12
1399873877,T,983,BEYE & FRERES BENE BARAQUE,FRANCE,SENEGAL,ADJ357247,I,MARCHE BENE BARAQUE,EUR,65.18,0.26,0.0,0.0,0.3,60.0,0.0,0.24,0.0,0.28,65.18,2.06,60.0,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
3757791980,T,889,NDIAYE DAOUR,SPAIN,SENEGAL,ADJ355278,I,651 SALY CARRAFOUR DERRIERE PHARMACIE,EUR,212.91,0.56,0.0,0.0,0.65,196.0,0.0,0.51,0.0,0.6,212.91,4.35,196.0,4.0,2024-07-11,2024-07-12,2024-07-12,2024-07-12
2381302264,T,1164,SENE GLOBAL SERVICES FACE TRESOR,FRANCE,SENEGAL,ADJ431178,I,MARCHE CENTRAL TRESOR,EUR,191.18,0.5,0.0,0.0,0.58,176.0,0.0,0.46,0.0,0.54,191.18,4.24,176.0,3.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
3098998423,T,997,FALL ADAMA GRDYOFF TECNO,FRANCE,SENEGAL,ADJ357818,I,GRAND YOFF CITE MILLIONNAIRE,EUR,148.62,0.54,0.0,0.0,0.59,137.5,0.0,0.5,0.0,0.55,148.62,4.22,137.5,3.9,2024-07-07,2024-07-12,2024-07-12,2024-07-12
3605902941,T,1148,NIANG CHEIKH TOUBA,ITALY,SENEGAL,ADJ356741,I,TOUBA MARCHE DAROU KHOUDOSS,EUR,49.82,0.41,0.0,0.0,0.47,45.73,0.0,0.37,0.0,0.44,49.82,3.16,45.73,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6379065991,T,914,GUEYE KHADIM GARAGE DAROU MOUSTY,ITALY,SENEGAL,ADJ355948,I,TOUBA GARAGE DE DAROU MOUSTY,EUR,240.12,0.9,0.0,0.0,1.06,221.05,0.0,0.82,0.0,0.97,240.12,7.06,221.05,6.5,2024-07-11,2024-07-12,2024-07-12,2024-07-12
